date,season,week,season_type,away_team,away_conference,home_team,home_conference,away_points,home_points,neutral,conference_game,venue,notes
2007-10-06,2007,6,regular,Elon,Southern,Western Carolina,Southern,38,36,FALSE,TRUE,E. J. Whitmire Stadium,
2007-10-06,2007,6,regular,Alabama A&M,SWAC,Southern,SWAC,33,28,FALSE,TRUE,Ace W. Mumford Stadium,
2007-10-06,2007,6,regular,Chattanooga,Southern,Arkansas,SEC,15,34,TRUE,FALSE,,AT LITTLE ROCK AR
2007-10-06,2007,6,regular,Stanford,Pac-10,USC,Pac-10,24,23,FALSE,TRUE,Los Angeles Memorial Coliseum,
2007-10-06,2007,6,regular,Colorado,Big 12,Baylor,Big 12,43,23,FALSE,TRUE,Floyd Casey Stadium,
2007-10-06,2007,6,regular,North Texas,Sun Belt,Louisiana,Sun Belt,29,38,FALSE,TRUE,Cajun Field,
2007-10-06,2007,6,regular,McNeese,Southland,Texas State,Southland,41,20,TRUE,TRUE,Bobcat Stadium,
2007-10-06,2007,6,regular,Tulane,Conference USA,Army,FBS Independents,17,20,FALSE,FALSE,Michie Stadium,
2007-10-06,2007,6,regular,Troy,Sun Belt,Florida International,Sun Belt,34,16,FALSE,TRUE,,
2007-10-06,2007,6,regular,Arkansas State,Sun Belt,UL Monroe,Sun Belt,13,30,FALSE,TRUE,Malone Stadium,
2007-10-06,2007,6,regular,Central Arkansas,Southland,Sam Houston,Southland,35,14,TRUE,TRUE,,
2007-10-06,2007,6,regular,Stephen F. Austin,Southland,SE Louisiana,Southland,3,21,FALSE,TRUE,Strawberry Stadium,
2007-10-06,2007,6,regular,Iowa State,Big 12,Texas Tech,Big 12,17,42,FALSE,TRUE,Jones AT&T Stadium,
2007-10-06,2007,6,regular,Akron,Mid-American,Western Michigan,Mid-American,39,38,FALSE,TRUE,Waldo Stadium,
2007-10-06,2007,6,regular,Liberty,Big South,Toledo,Mid-American,34,35,FALSE,FALSE,Glass Bowl,
2007-10-06,2007,6,regular,Virginia,ACC,Middle Tennessee,Sun Belt,23,21,FALSE,FALSE,"Johnny ""Red"" Floyd Stadium",
2007-10-06,2007,6,regular,UCF,Conference USA,East Carolina,Conference USA,38,52,FALSE,TRUE,Dowdy-Ficklen Stadium,
2007-10-06,2007,6,regular,Oklahoma State,Big 12,Texas A&M,Big 12,23,24,FALSE,TRUE,Kyle Field,
2007-10-07,2007,6,regular,Notre Dame,FBS Independents,UCLA,Pac-10,20,6,FALSE,FALSE,Rose Bowl,
2007-10-07,2007,6,regular,Cincinnati,Big East,Rutgers,Big East,28,23,FALSE,TRUE,High Point Solutions Stadium,
2007-10-07,2007,6,regular,Ohio State,Big Ten,Purdue,Big Ten,23,7,FALSE,TRUE,Ross-Ade Stadium,
2007-10-07,2007,6,regular,Florida,SEC,LSU,SEC,24,28,FALSE,TRUE,Tiger Stadium (LA),
2007-10-07,2007,6,regular,UNLV,Mountain West,Air Force,Mountain West,14,31,FALSE,TRUE,Falcon Stadium,
2007-10-07,2007,6,regular,Tulsa,Conference USA,UTEP,Conference USA,47,48,FALSE,TRUE,Sun Bowl,
2007-10-07,2007,6,regular,Nebraska,Big 12,Missouri,Big 12,6,41,FALSE,TRUE,Memorial Stadium,
2007-10-07,2007,6,regular,Utah State,Western Athletic,Hawai'i,Western Athletic,37,52,FALSE,TRUE,Aloha Stadium,
2007-10-08,2007,6,regular,New Mexico State,Western Athletic,Boise State,Western Athletic,0,58,FALSE,TRUE,Albertsons Stadium,
2007-10-11,2007,7,regular,Navy,FBS Independents,Pittsburgh,Big East,48,45,FALSE,FALSE,Acrisure Stadium,
2007-10-11,2007,7,regular,Florida State,ACC,Wake Forest,ACC,21,24,FALSE,TRUE,Allegacy Federal Credit Union Stadium,
2007-10-12,2007,7,regular,Texas State,Southland,Central Arkansas,Southland,21,63,FALSE,TRUE,Estes Stadium,
2007-10-13,2007,7,regular,Hawai'i,Western Athletic,San José State,Western Athletic,42,35,FALSE,TRUE,CEFCU Stadium,
2007-10-13,2007,7,regular,Northeastern,CAA,Delaware,CAA,20,30,TRUE,TRUE,,
2007-10-13,2007,7,regular,UCF,Conference USA,South Florida,Big East,12,64,FALSE,FALSE,Raymond James Stadium,
2007-10-13,2007,7,regular,Lafayette,Patriot,Harvard,Ivy,17,27,FALSE,FALSE,Harvard Stadium,
2007-10-13,2007,7,regular,Purdue,Big Ten,Michigan,Big Ten,21,48,FALSE,TRUE,Michigan Stadium,
2007-10-13,2007,7,regular,Virginia Tech,ACC,Duke,ACC,43,14,FALSE,TRUE,Wallace Wade Stadium,
2007-10-13,2007,7,regular,Iona,Metro Atlantic Athletic,New Hampshire,CAA,21,49,FALSE,FALSE,Wildcat Stadium,
2007-10-13,2007,7,regular,Rutgers,Big East,Syracuse,Big East,38,14,FALSE,TRUE,JMA Wireless Dome,
2007-10-13,2007,7,regular,Kent State,Mid-American,Ohio State,Big Ten,3,48,FALSE,FALSE,Ohio Stadium,
2007-10-13,2007,7,regular,Eastern Michigan,Mid-American,Ohio,Mid-American,42,48,FALSE,TRUE,Peden Stadium,
2007-10-13,2007,7,regular,Morehead State,Pioneer,Jacksonville,Pioneer,24,34,TRUE,TRUE,D. B. Milne Field,
2007-10-13,2007,7,regular,Illinois,Big Ten,Iowa,Big Ten,6,10,FALSE,TRUE,Kinnick Stadium,
2007-10-13,2007,7,regular,Georgia Tech,ACC,Miami,ACC,17,14,FALSE,TRUE,,
2007-10-13,2007,7,regular,Minnesota,Big Ten,Northwestern,Big Ten,48,49,FALSE,TRUE,Ryan Field,
2007-10-13,2007,7,regular,Lehigh,Patriot,Yale,Ivy,7,23,FALSE,FALSE,Yale Bowl,
2007-10-13,2007,7,regular,Texas,Big 12,Iowa State,Big 12,56,3,FALSE,TRUE,Jack Trice Stadium,
2007-10-13,2007,7,regular,Alabama,SEC,Ole Miss,SEC,27,24,FALSE,TRUE,Vaught-Hemingway Stadium,
2007-10-13,2007,7,regular,Oklahoma State,Big 12,Nebraska,Big 12,45,14,FALSE,TRUE,"Memorial Stadium (Lincoln, NE)",
2007-10-13,2007,7,regular,Princeton,Ivy,Brown,Ivy,24,33,FALSE,TRUE,Brown Stadium,
2007-10-13,2007,7,regular,Baylor,Big 12,Kansas,Big 12,10,58,FALSE,TRUE,Memorial Stadium,
2007-10-13,2007,7,regular,Fordham,Patriot,Georgetown,Patriot,38,31,FALSE,TRUE,Cooper Field,
2007-10-13,2007,7,regular,Dartmouth,Ivy,Holy Cross,Patriot,15,41,FALSE,FALSE,Fitton Field,
2007-10-13,2007,7,regular,Villanova,CAA,Massachusetts,CAA,24,32,TRUE,TRUE,,
2007-10-13,2007,7,regular,Colgate,Patriot,Cornell,Ivy,14,17,FALSE,FALSE,Schoellkopf Field,
2007-10-13,2007,7,regular,James Madison,CAA,Rhode Island,CAA,44,27,FALSE,TRUE,Meade Stadium,
2007-10-13,2007,7,regular,Toledo,Mid-American,Buffalo,Mid-American,33,43,FALSE,TRUE,UB Stadium,
2007-10-13,2007,7,regular,Robert Morris,NEC,Central Connecticut,NEC,10,16,FALSE,TRUE,Arute Field,
2007-10-13,2007,7,regular,Davidson,Pioneer,Dayton,Pioneer,28,38,FALSE,TRUE,Welcome Stadium,
2007-10-13,2007,7,regular,Wagner,NEC,Monmouth,NEC,45,16,TRUE,TRUE,Kessler Field,
2007-10-13,2007,7,regular,Howard,MEAC,Morgan State,MEAC,33,36,FALSE,TRUE,Hughes Stadium,
2007-10-13,2007,7,regular,North Greenville,,North Carolina Central,FCS Independents,14,17,TRUE,FALSE,,
2007-10-13,2007,7,regular,James Madison,CAA,Rhodes College,,44,27,TRUE,FALSE,Meade Stadium,
2007-10-13,2007,7,regular,Duquesne,Metro Atlantic Athletic,St. Francis (PA),NEC,24,17,TRUE,FALSE,,
2007-10-13,2007,7,regular,Presbyterian,FCS Independents,VMI,Big South,45,21,FALSE,FALSE,Alumni Memorial Field,
2007-10-13,2007,7,regular,Pennsylvania,Ivy,Columbia,Ivy,59,28,FALSE,TRUE,Lawrence A. Wien Stadium,
2007-10-13,2007,7,regular,Delaware State,MEAC,North Carolina A&T,MEAC,27,0,TRUE,TRUE,Aggie Memorial Stadium,
2007-10-13,2007,7,regular,Gardner-Webb,Big South,Wofford,Southern,17,52,FALSE,FALSE,Gibbs Stadium,
2007-10-13,2007,7,regular,Prairie View A&M,SWAC,Alabama State,SWAC,17,6,TRUE,TRUE,Cramton Bowl,
2007-10-13,2007,7,regular,Western Kentucky,FBS Independents,Ball State,Mid-American,12,35,FALSE,FALSE,Scheumann Stadium,
2007-10-13,2007,7,regular,Hampton,MEAC,Norfolk State,MEAC,19,20,FALSE,TRUE,"William Dick"""" Price Stadium""""",
2007-10-13,2007,7,regular,Florida A&M,MEAC,South Carolina State,MEAC,14,49,FALSE,TRUE,Oliver C. Dawson Stadium,
2007-10-13,2007,7,regular,Furman,Southern,The Citadel,Southern,51,54,FALSE,TRUE,Johnson Hagood Stadium,
2007-10-13,2007,7,regular,Butler,Pioneer,Valparaiso,Pioneer,37,42,FALSE,TRUE,Brown Field,
2007-10-13,2007,7,regular,New Mexico,Mountain West,Wyoming,Mountain West,20,3,FALSE,TRUE,,
2007-10-13,2007,7,regular,Weber State,Big Sky,Northern Colorado,Big Sky,23,0,FALSE,TRUE,Nottingham Field,
2007-10-13,2007,7,regular,Missouri State,MVFC,Western Illinois,MVFC,10,31,FALSE,TRUE,Hanson Field,
2007-10-13,2007,7,regular,Tennessee,SEC,Mississippi State,SEC,33,21,FALSE,TRUE,Davis Wade Stadium,
2007-10-13,2007,7,regular,Indiana State,MVFC,Illinois State,MVFC,17,69,FALSE,TRUE,Hancock Stadium,
2007-10-13,2007,7,regular,Bowling Green,Mid-American,Miami (OH),Mid-American,14,47,FALSE,TRUE,Yager Stadium,
2007-10-13,2007,7,regular,San Diego State,Mountain West,Utah,Mountain West,7,23,FALSE,TRUE,Rice-Eccles Stadium,
2007-10-13,2007,7,regular,William & Mary,CAA,Maine,CAA,21,20,FALSE,TRUE,Alfond Stadium,
2007-10-13,2007,7,regular,Georgia Southern,Southern,Elon,Southern,33,36,FALSE,TRUE,Rhodes Stadium,
2007-10-13,2007,7,regular,North Dakota State,Great West,Mississippi Valley State,SWAC,58,7,TRUE,FALSE,,
2007-10-13,2007,7,regular,Alcorn State,SWAC,Texas Southern,SWAC,22,20,TRUE,TRUE,Robertson Stadium,
2007-10-13,2007,7,regular,Arizona,Pac-10,USC,Pac-10,13,20,FALSE,TRUE,Los Angeles Memorial Coliseum,
2007-10-13,2007,7,regular,LSU,SEC,Kentucky,SEC,37,43,FALSE,TRUE,Kroger Field,
2007-10-13,2007,7,regular,Hofstra,CAA,Towson,CAA,20,3,FALSE,TRUE,Johnny Unitas Stadium,
2007-10-13,2007,7,regular,South Carolina,SEC,North Carolina,ACC,21,15,FALSE,FALSE,Kenan Stadium,
2007-10-13,2007,7,regular,Wisconsin,Big Ten,Penn State,Big Ten,7,38,FALSE,TRUE,Beaver Stadium,
2007-10-13,2007,7,regular,Rice,Conference USA,Houston,Conference USA,48,56,FALSE,TRUE,Robertson Stadium,
2007-10-13,2007,7,regular,Stony Brook,FCS Independents,Richmond,CAA,0,42,TRUE,FALSE,,
2007-10-13,2007,7,regular,UConn,Big East,Virginia,ACC,16,17,FALSE,FALSE,Scott Stadium,
2007-10-13,2007,7,regular,Texas A&M,Big 12,Texas Tech,Big 12,7,35,FALSE,TRUE,Jones AT&T Stadium,
2007-10-13,2007,7,regular,Washington State,Pac-10,Oregon,Pac-10,7,53,FALSE,TRUE,Autzen Stadium,
2007-10-13,2007,7,regular,Army,FBS Independents,Central Michigan,Mid-American,23,47,FALSE,FALSE,Kelly/Shorts Stadium,
2007-10-13,2007,7,regular,SE Louisiana,Southland,Northwestern State,Southland,24,27,FALSE,TRUE,Harry Turpin Stadium,
2007-10-13,2007,7,regular,Boston College,ACC,Notre Dame,FBS Independents,27,14,FALSE,FALSE,Notre Dame Stadium,
2007-10-13,2007,7,regular,Sacred Heart,NEC,UAlbany,NEC,7,38,TRUE,TRUE,University Field (NY),
2007-10-13,2007,7,regular,Southern Utah,Great West,Youngstown State,MVFC,22,23,FALSE,FALSE,Stambaugh Stadium,
2007-10-13,2007,7,regular,Western Michigan,Mid-American,Northern Illinois,Mid-American,17,13,FALSE,TRUE,Huskie Stadium,
2007-10-13,2007,7,regular,Cal Poly,Great West,UC Davis,Great West,63,28,FALSE,TRUE,Aggie Stadium,
2007-10-13,2007,7,regular,Fresno State,Western Athletic,Idaho,Western Athletic,37,24,FALSE,TRUE,Kibbie Dome,
2007-10-13,2007,7,regular,Grambling,SWAC,Arkansas-Pine Bluff,SWAC,30,24,FALSE,TRUE,Golden Lion Stadium,
2007-10-13,2007,7,regular,Montana,Big Sky,Sacramento State,Big Sky,17,3,FALSE,TRUE,Hornet Stadium,
2007-10-13,2007,7,regular,TCU,Mountain West,Stanford,Pac-10,38,36,FALSE,TRUE,Stanford Stadium,
2007-10-13,2007,7,regular,Montana State,Big Sky,Eastern Washington,Big Sky,13,35,FALSE,TRUE,Roos Field,
2007-10-13,2007,7,regular,Southern Illinois,MVFC,Northern Iowa,MVFC,24,30,FALSE,TRUE,UNI-Dome,
2007-10-13,2007,7,regular,Air Force,Mountain West,Colorado State,Mountain West,45,21,FALSE,TRUE,Sonny Lubick Field at Hughes Stadium,
2007-10-13,2007,7,regular,Western Carolina,Southern,Chattanooga,Southern,21,39,FALSE,TRUE,Finley Stadium,
2007-10-13,2007,7,regular,Georgia,SEC,Vanderbilt,SEC,20,17,FALSE,TRUE,FirstBank Stadium,
2007-10-13,2007,7,regular,Temple,Mid-American,Akron,Mid-American,24,20,FALSE,TRUE,,
2007-10-13,2007,7,regular,Idaho State,Big Sky,Northern Arizona,Big Sky,24,45,FALSE,TRUE,Walkup Skydome,
2007-10-13,2007,7,regular,Missouri,Big 12,Oklahoma,Big 12,31,41,FALSE,TRUE,"Memorial Stadium (Norman, OK)",
2007-10-13,2007,7,regular,Tulane,Conference USA,UAB,Conference USA,21,26,FALSE,TRUE,Legion Field,
2007-10-13,2007,7,regular,Savannah St,FCS Independents,Morehouse College,,14,32,TRUE,FALSE,,
2007-10-13,2007,7,regular,Marshall,Conference USA,Tulsa,Conference USA,31,38,FALSE,TRUE,,
2007-10-13,2007,7,regular,UL Monroe,Sun Belt,North Texas,Sun Belt,21,31,FALSE,TRUE,,
2007-10-13,2007,7,regular,Chowan,,Coastal Carolina,Big South,0,51,FALSE,FALSE,Brooks Stadium (SC),
2007-10-13,2007,7,regular,Louisiana,Sun Belt,Arkansas State,Sun Belt,21,52,FALSE,TRUE,,
2007-10-13,2007,7,regular,Louisville,Big East,Cincinnati,Big East,28,24,FALSE,TRUE,Nippert Stadium,
2007-10-13,2007,7,regular,New Mexico State,Western Athletic,Louisiana Tech,Western Athletic,21,22,FALSE,TRUE,Joe Aillet Stadium,
2007-10-13,2007,7,regular,La Salle,Metro Atlantic Athletic,Marist,Metro Atlantic Athletic,10,24,FALSE,TRUE,Leonidoff Field,
2007-10-13,2007,7,regular,Jackson State,SWAC,Southern,SWAC,32,26,FALSE,TRUE,Ace W. Mumford Stadium,
2007-10-13,2007,7,regular,Nicholls,Southland,Stephen F. Austin,Southland,17,16,FALSE,TRUE,Homer Bryce Stadium,
2007-10-13,2007,7,regular,Oregon State,Pac-10,California,Pac-10,31,28,FALSE,TRUE,California Memorial Stadium,
2007-10-13,2007,7,regular,Indiana,Big Ten,Michigan State,Big Ten,27,52,FALSE,TRUE,Spartan Stadium,
2007-10-13,2007,7,regular,SMU,Conference USA,Southern Miss,Conference USA,7,28,FALSE,TRUE,M. M. Roberts Stadium,
2007-10-13,2007,7,regular,Auburn,SEC,Arkansas,SEC,9,7,FALSE,TRUE,Razorback Stadium,
2007-10-14,2007,7,regular,Middle Tennessee,Sun Belt,Memphis,Conference USA,21,7,FALSE,FALSE,Simmons Bank Liberty Stadium,
2007-10-14,2007,7,regular,Sam Houston,Southland,McNeese,Southland,21,31,FALSE,TRUE,Cowboy Stadium,
2007-10-14,2007,7,regular,Drake,Pioneer,San Diego,Pioneer,19,59,FALSE,TRUE,Torero Stadium,
2007-10-14,2007,7,regular,East Carolina,Conference USA,UTEP,Conference USA,45,42,FALSE,TRUE,Sun Bowl,
2007-10-14,2007,7,regular,Colorado,Big 12,Kansas State,Big 12,20,47,FALSE,TRUE,Bill Snyder Family Stadium,
2007-10-14,2007,7,regular,BYU,Mountain West,UNLV,Mountain West,24,14,FALSE,TRUE,Sam Boyd Stadium,
2007-10-14,2007,7,regular,Washington,Pac-10,Arizona State,Pac-10,20,44,FALSE,TRUE,Mountain America Stadium,
2007-10-15,2007,7,regular,Nevada,Western Athletic,Boise State,Western Athletic,67,69,FALSE,TRUE,Albertsons Stadium,
2007-10-18,2007,8,regular,Norfolk State,MEAC,Florida A&M,MEAC,33,27,FALSE,TRUE,Bragg Memorial Stadium,
2007-10-18,2007,8,regular,South Florida,Big East,Rutgers,Big East,27,30,FALSE,TRUE,High Point Solutions Stadium,
2007-10-18,2007,8,regular,Arkansas-Pine Bluff,SWAC,Alabama A&M,SWAC,14,31,FALSE,TRUE,Louis Crews Stadium,
2007-10-19,2007,8,regular,Utah,Mountain West,TCU,Mountain West,27,20,FALSE,TRUE,Amon G. Carter Stadium,
2007-10-19,2007,8,regular,Northwestern,Big Ten,Eastern Michigan,Mid-American,26,14,FALSE,FALSE,,
2007-10-20,2007,8,regular,Louisville,Big East,UConn,Big East,17,21,FALSE,TRUE,Pratt & Whitney Stadium,
2007-10-20,2007,8,regular,Army,FBS Independents,Georgia Tech,ACC,10,34,FALSE,FALSE,Bobby Dodd Stadium,
2007-10-20,2007,8,regular,Penn State,Big Ten,Indiana,Big Ten,36,31,FALSE,TRUE,"Memorial Stadium (Bloomington, IN)",
2007-10-20,2007,8,regular,Northeastern,CAA,Massachusetts,CAA,7,24,TRUE,TRUE,,
2007-10-20,2007,8,regular,North Dakota State,Great West,Minnesota,Big Ten,27,21,TRUE,FALSE,,
2007-10-20,2007,8,regular,Miami (OH),Mid-American,Temple,Mid-American,17,24,FALSE,TRUE,Lincoln Financial Field,
2007-10-20,2007,8,regular,Yale,Ivy,Pennsylvania,Ivy,26,20,FALSE,TRUE,Franklin Field,
2007-10-20,2007,8,regular,Cincinnati,Big East,Pittsburgh,Big East,17,24,FALSE,TRUE,Acrisure Stadium,
2007-10-20,2007,8,regular,Central Michigan,Mid-American,Clemson,ACC,14,70,FALSE,FALSE,"Memorial Stadium (Clemson, SC)",
2007-10-20,2007,8,regular,Furman,Southern,Chattanooga,Southern,28,22,FALSE,TRUE,Finley Stadium,
2007-10-20,2007,8,regular,Iowa,Big Ten,Purdue,Big Ten,6,31,FALSE,TRUE,Ross-Ade Stadium,
2007-10-20,2007,8,regular,Northern Illinois,Mid-American,Wisconsin,Big Ten,3,44,FALSE,FALSE,Camp Randall Stadium,
2007-10-20,2007,8,regular,Oklahoma,Big 12,Iowa State,Big 12,17,7,FALSE,TRUE,Jack Trice Stadium,
2007-10-20,2007,8,regular,Princeton,Ivy,Harvard,Ivy,10,27,FALSE,TRUE,Harvard Stadium,
2007-10-20,2007,8,regular,Columbia,Ivy,Dartmouth,Ivy,28,37,FALSE,TRUE,Memorial Field,
2007-10-20,2007,8,regular,Texas,Big 12,Baylor,Big 12,31,10,FALSE,TRUE,Floyd Casey Stadium,
2007-10-20,2007,8,regular,Tennessee,SEC,Alabama,SEC,17,41,FALSE,TRUE,Bryant-Denny Stadium,
2007-10-20,2007,8,regular,Vanderbilt,SEC,South Carolina,SEC,17,6,FALSE,TRUE,Williams-Brice Stadium,
2007-10-20,2007,8,regular,North Carolina A&T,MEAC,Howard,MEAC,27,35,FALSE,TRUE,William H. Greene Stadium,
2007-10-20,2007,8,regular,Brown,Ivy,Cornell,Ivy,31,38,FALSE,TRUE,Schoellkopf Field,
2007-10-20,2007,8,regular,Fordham,Patriot,Lafayette,Patriot,34,23,FALSE,TRUE,Fisher Field,
2007-10-20,2007,8,regular,Georgetown,Patriot,Bucknell,Patriot,20,17,FALSE,TRUE,Christy Mathewson-Memorial Stadium,
2007-10-20,2007,8,regular,Towson,CAA,Colgate,Patriot,17,27,FALSE,FALSE,Andy Kerr Stadium,
2007-10-20,2007,8,regular,Robert Morris,NEC,Duquesne,Metro Atlantic Athletic,14,17,FALSE,FALSE,Arthur J. Rooney Athletic Field,
2007-10-20,2007,8,regular,Grambling,SWAC,Jackson State,SWAC,30,20,FALSE,TRUE,Mississippi Veterans Memorial Stadium,
2007-10-20,2007,8,regular,Holy Cross,Patriot,Lehigh,Patriot,59,10,FALSE,TRUE,Goodman Stadium,
2007-10-20,2007,8,regular,Butler,Pioneer,Morehead State,Pioneer,3,24,FALSE,TRUE,Jayne Stadium,
2007-10-20,2007,8,regular,Wake Forest,ACC,Navy,FBS Independents,44,24,FALSE,FALSE,Navy-Marine Corps Memorial Stadium,
2007-10-20,2007,8,regular,Marist,Metro Atlantic Athletic,Sacred Heart,NEC,34,41,FALSE,FALSE,Campus Field,
2007-10-20,2007,8,regular,North Carolina Central,FCS Independents,Savannah St,FCS Independents,30,14,FALSE,TRUE,Ted Wright Stadium,
2007-10-20,2007,8,regular,UAlbany,NEC,St. Francis (PA),NEC,58,21,TRUE,TRUE,,
2007-10-20,2007,8,regular,Gardner-Webb,Big South,VMI,Big South,36,22,FALSE,TRUE,Alumni Memorial Field,
2007-10-20,2007,8,regular,Central Connecticut,NEC,Wagner,NEC,21,13,FALSE,TRUE,Wagner College Stadium,
2007-10-20,2007,8,regular,The Citadel,Southern,Western Carolina,Southern,37,31,FALSE,TRUE,E. J. Whitmire Stadium,
2007-10-20,2007,8,regular,Liberty,Big South,Charleston Southern,Big South,50,10,FALSE,TRUE,Buccaneer Field,
2007-10-20,2007,8,regular,Elon,Southern,Wofford,Southern,24,13,FALSE,TRUE,Gibbs Stadium,
2007-10-20,2007,8,regular,Arkansas,SEC,Ole Miss,SEC,44,8,FALSE,TRUE,Vaught-Hemingway Stadium,
2007-10-20,2007,8,regular,Western Kentucky,FBS Independents,Indiana State,MVFC,56,7,FALSE,FALSE,Memorial Stadium,
2007-10-20,2007,8,regular,Wyoming,Mountain West,Air Force,Mountain West,12,20,FALSE,TRUE,Falcon Stadium,
2007-10-20,2007,8,regular,South Carolina State,MEAC,Hampton,MEAC,28,24,FALSE,TRUE,Armstrong Stadium,
2007-10-20,2007,8,regular,Murray State,OVC,Southeast Missouri State,OVC,31,17,TRUE,TRUE,Houck Stadium,
2007-10-20,2007,8,regular,Dayton,Pioneer,Valparaiso,Pioneer,33,7,FALSE,TRUE,Brown Field,
2007-10-20,2007,8,regular,Ball State,Mid-American,Western Michigan,Mid-American,27,23,FALSE,TRUE,Waldo Stadium,
2007-10-20,2007,8,regular,Texas A&M,Big 12,Nebraska,Big 12,36,14,FALSE,TRUE,"Memorial Stadium (Lincoln, NE)",
2007-10-20,2007,8,regular,Missouri State,MVFC,Southern Illinois,MVFC,10,45,TRUE,TRUE,,
2007-10-20,2007,8,regular,UT Martin,OVC,Eastern Illinois,OVC,23,29,FALSE,TRUE,O'Brien Stadium,
2007-10-20,2007,8,regular,Memphis,Conference USA,Rice,Conference USA,38,35,FALSE,TRUE,Rice Stadium,
2007-10-20,2007,8,regular,UC Davis,Great West,Southern Utah,Great West,41,21,FALSE,TRUE,Eccles Coliseum,
2007-10-20,2007,8,regular,Tennessee State,OVC,Eastern Kentucky,OVC,7,49,FALSE,TRUE,Roy Kidd Stadium,
2007-10-20,2007,8,regular,Texas Southern,SWAC,Mississippi Valley State,SWAC,35,37,TRUE,TRUE,,
2007-10-20,2007,8,regular,Northwestern State,Southland,Sam Houston,Southland,20,42,FALSE,TRUE,Elliott T. Bowers Stadium,
2007-10-20,2007,8,regular,Austin Peay,OVC,Samford,OVC,28,25,FALSE,TRUE,Seibert Stadium,
2007-10-20,2007,8,regular,Maine,CAA,Stony Brook,FCS Independents,23,30,FALSE,FALSE,Kenneth P. LaValle Stadium,
2007-10-20,2007,8,regular,Sacramento State,Big Sky,Montana State,Big Sky,9,20,FALSE,TRUE,Bobcat Stadium,
2007-10-20,2007,8,regular,Northern Colorado,Big Sky,Montana,Big Sky,7,52,FALSE,TRUE,Washington-Grizzly Stadium,
2007-10-20,2007,8,regular,Nevada,Western Athletic,Utah State,Western Athletic,31,28,FALSE,TRUE,Maverik Stadium,
2007-10-20,2007,8,regular,Northern Arizona,Big Sky,Weber State,Big Sky,29,20,FALSE,TRUE,Stewart Stadium,
2007-10-20,2007,8,regular,California,Pac-10,UCLA,Pac-10,21,30,FALSE,TRUE,Rose Bowl,
2007-10-20,2007,8,regular,Miami,ACC,Florida State,ACC,37,29,FALSE,TRUE,Doak Campbell Stadium,
2007-10-20,2007,8,regular,Tennessee Tech,OVC,Jacksonville State,OVC,10,38,FALSE,TRUE,AmFirst Stadium,
2007-10-20,2007,8,regular,USC,Pac-10,Notre Dame,FBS Independents,38,0,FALSE,FALSE,Notre Dame Stadium,
2007-10-20,2007,8,regular,Florida,SEC,Kentucky,SEC,45,37,FALSE,TRUE,Kroger Field,
2007-10-20,2007,8,regular,Texas Tech,Big 12,Missouri,Big 12,10,41,FALSE,TRUE,Memorial Stadium,
2007-10-20,2007,8,regular,Michigan State,Big Ten,Ohio State,Big Ten,17,24,FALSE,TRUE,Ohio Stadium,
2007-10-20,2007,8,regular,Rhode Island,CAA,Richmond,CAA,6,38,TRUE,TRUE,,
2007-10-20,2007,8,regular,Mississippi State,SEC,West Virginia,Big East,13,38,FALSE,FALSE,Milan Puskar Stadium,
2007-10-20,2007,8,regular,Georgia Southern,Southern,App State,Southern,38,35,FALSE,TRUE,Kidd Brewer Stadium,
2007-10-20,2007,8,regular,Morgan State,MEAC,Delaware State,MEAC,17,25,FALSE,TRUE,Alumni Stadium,
2007-10-20,2007,8,regular,Arkansas State,Sun Belt,Middle Tennessee,Sun Belt,7,24,FALSE,TRUE,"Johnny ""Red"" Floyd Stadium",
2007-10-20,2007,8,regular,North Texas,Sun Belt,Troy,Sun Belt,7,45,FALSE,TRUE,Veterans Memorial Stadium (AL),
2007-10-20,2007,8,regular,Buffalo,Mid-American,Syracuse,Big East,12,20,FALSE,FALSE,JMA Wireless Dome,
2007-10-20,2007,8,regular,Winston-Salem,MEAC,Bethune-Cookman,MEAC,14,9,FALSE,TRUE,Municipal Stadium,
2007-10-20,2007,8,regular,Tulsa,Conference USA,UCF,Conference USA,23,44,FALSE,TRUE,,
2007-10-20,2007,8,regular,New Hampshire,CAA,Hofstra,CAA,40,3,TRUE,TRUE,,
2007-10-20,2007,8,regular,Bowling Green,Mid-American,Kent State,Mid-American,31,20,FALSE,TRUE,Dix Stadium,
2007-10-20,2007,8,regular,Alcorn State,SWAC,Southern,SWAC,10,14,FALSE,TRUE,Ace W. Mumford Stadium,
2007-10-20,2007,8,regular,Illinois State,MVFC,Youngstown State,MVFC,27,22,FALSE,TRUE,Stambaugh Stadium,
2007-10-20,2007,8,regular,NC State,ACC,East Carolina,Conference USA,34,20,FALSE,FALSE,Dowdy-Ficklen Stadium,
2007-10-20,2007,8,regular,Stephen F. Austin,Southland,Texas State,Southland,29,52,TRUE,TRUE,Bobcat Stadium,
2007-10-20,2007,8,regular,San José State,Western Athletic,Fresno State,Western Athletic,0,30,FALSE,TRUE,Valley Children's Stadium,
2007-10-20,2007,8,regular,Florida Atlantic,Sun Belt,Louisiana,Sun Belt,39,32,FALSE,TRUE,Cajun Field,
2007-10-20,2007,8,regular,Portland State,Big Sky,Idaho State,Big Sky,20,38,FALSE,TRUE,Holt Arena,
2007-10-20,2007,8,regular,Kansas,Big 12,Colorado,Big 12,19,14,FALSE,TRUE,Folsom Field,
