date,season,type,round,team,opponent,home_away,conf_game,div_game,points_for,points_against,ot,pre_rate,post_rate,rating_change,expected_win,result
2017-10-01,2017,R,,nfl_0021,nfl_0009,A,1,1,10,16,0,1529.7391489764425,1515.5618870902272,-14.177261886215428,0.37928674695628706,0.0
2017-10-01,2017,R,,nfl_0025,nfl_0012,H,0,0,46,18,0,1502.659736891034,1531.5665807950331,28.90684390399912,0.6681925153686151,1.0
2017-10-01,2017,R,,nfl_0012,nfl_0025,A,0,0,18,46,0,1453.0535655240474,1424.1467216200483,-28.90684390399912,0.3318074846313849,0.0
2017-10-02,2017,R,,nfl_0014,nfl_0030,H,0,0,29,20,0,1616.978822493572,1627.7326616498015,10.753839156229512,0.7264886742867676,1.0
2017-10-02,2017,R,,nfl_0030,nfl_0014,A,0,0,20,29,0,1519.277409042929,1508.5235698866995,-10.753839156229512,0.27351132571323244,0.0
2017-10-05,2017,R,,nfl_0028,nfl_0017,H,0,0,14,19,0,1503.8986666493436,1488.3218333237087,-15.576833325634992,0.5292540123338006,0.0
2017-10-05,2017,R,,nfl_0017,nfl_0028,A,0,0,19,14,0,1555.5476538176533,1570.905409981131,15.357756163477669,0.47074598766619935,1.0
2017-10-08,2017,R,,nfl_0015,nfl_0029,H,1,0,16,10,0,1436.7458760534141,1451.376453900735,14.630577847320913,0.5650159387466225,1.0
2017-10-08,2017,R,,nfl_0029,nfl_0015,A,1,0,10,16,0,1463.310933893008,1448.8861247926786,-14.424809100329316,0.4349840612533775,0.0
2017-10-08,2017,R,,nfl_0007,nfl_0004,H,1,0,20,16,0,1479.572722074836,1492.3993729490126,12.82665087417658,0.5137951837037319,1.0
2017-10-08,2017,R,,nfl_0004,nfl_0007,A,1,0,16,20,0,1541.9844131614987,1529.1577622873222,-12.82665087417658,0.4862048162962681,0.0
2017-10-08,2017,R,,nfl_0010,nfl_0005,H,1,0,24,27,0,1558.6864406888292,1542.9421620369876,-15.744278651841627,0.6687759872839364,0.0
2017-10-08,2017,R,,nfl_0005,nfl_0010,A,1,0,27,24,0,1508.6228979275813,1524.367176579423,15.744278651841627,0.3312240127160636,1.0
2017-10-08,2017,R,,nfl_0031,nfl_0020,H,1,0,14,17,0,1346.910646853088,1337.173600395195,-9.737046457893065,0.4350281349945603,0.0
2017-10-08,2017,R,,nfl_0020,nfl_0031,A,1,0,17,14,0,1464.3144370722973,1474.0514835301904,9.737046457893065,0.5649718650054397,1.0
2017-10-08,2017,R,,nfl_0012,nfl_0026,H,0,0,26,23,1,1424.1467216200483,1429.5651358229647,5.418414202916466,0.6653209560954096,1.0
2017-10-08,2017,R,,nfl_0026,nfl_0012,A,0,0,23,26,1,1376.7856482978061,1371.3672340948897,-5.418414202916466,0.33467904390459036,0.0
2017-10-08,2017,R,,nfl_0022,nfl_0001,H,1,0,34,7,0,1546.4970330631015,1572.486258923821,25.98922586071936,0.6911766581672238,1.0
2017-10-08,2017,R,,nfl_0001,nfl_0022,A,1,0,7,34,0,1478.5454551209832,1452.5562292602638,-25.98922586071936,0.30882334183277615,0.0
2017-10-08,2017,R,,nfl_0023,nfl_0013,H,1,0,9,30,0,1594.194553002221,1544.7456199050534,-49.448933097167625,0.7113428584058257,0.0
2017-10-08,2017,R,,nfl_0013,nfl_0023,A,1,0,30,9,0,1509.5158854065992,1558.9648185037668,49.448933097167625,0.2886571415941743,1.0
2017-10-08,2017,R,,nfl_0019,nfl_0024,H,0,0,22,27,0,1438.5862702776235,1419.997597789103,-18.588672488520288,0.6225088508273651,0.0
2017-10-08,2017,R,,nfl_0024,nfl_0019,A,0,0,27,22,0,1423.6907674026322,1442.2794398911526,18.588672488520288,0.37749114917263493,1.0
2017-10-08,2017,R,,nfl_0021,nfl_0003,H,1,0,17,30,0,1515.5618870902272,1481.2201800777534,-34.34170701247382,0.6634618355956022,0.0
2017-10-08,2017,R,,nfl_0003,nfl_0021,A,1,0,30,17,0,1469.6492373574986,1503.9909443699723,34.34170701247382,0.33653816440439777,1.0
2017-10-08,2017,R,,nfl_0027,nfl_0025,H,1,1,10,16,0,1506.076360367015,1485.3929220780124,-20.683438289002748,0.5665359838020895,0.0
2017-10-08,2017,R,,nfl_0025,nfl_0027,A,1,1,16,10,0,1531.5665807950331,1552.2500190840358,20.683438289002748,0.43346401619791053,1.0
2017-10-08,2017,R,,nfl_0008,nfl_0011,H,1,0,31,35,0,1528.5740737860615,1513.3954035555182,-15.178670230543243,0.5589051303539009,0.0
2017-10-08,2017,R,,nfl_0011,nfl_0008,A,1,0,35,31,0,1553.4516379454271,1568.6303081759704,15.178670230543243,0.4410948696460991,1.0
2017-10-08,2017,R,,nfl_0032,nfl_0014,H,1,0,34,42,0,1519.0231731634249,1502.344477836955,-16.67869532646988,0.45592022655913944,0.0
2017-10-08,2017,R,,nfl_0014,nfl_0032,A,1,0,42,34,0,1627.7326616498015,1644.4113569762712,16.67869532646988,0.5440797734408606,1.0
2017-10-09,2017,R,,nfl_0006,nfl_0016,H,1,1,17,20,0,1404.2771400860315,1392.3889547495012,-11.888185336530444,0.47506109118246304,0.0
2017-10-09,2017,R,,nfl_0016,nfl_0006,A,1,1,20,17,0,1499.620860965157,1511.5090463016872,11.888185336530444,0.5249389088175369,1.0
2017-10-12,2017,R,,nfl_0005,nfl_0022,H,1,0,23,28,0,1524.367176579423,1508.7357219122289,-15.63145466719393,0.5343133825811838,0.0
2017-10-12,2017,R,,nfl_0022,nfl_0005,A,1,0,28,23,0,1572.486258923821,1588.117713591015,15.63145466719393,0.46568661741881623,1.0
2017-10-15,2017,R,,nfl_0002,nfl_0015,H,0,0,17,20,0,1583.537016604637,1566.4282398724893,-17.108776732147742,0.7880811713457513,0.0
2017-10-15,2017,R,,nfl_0015,nfl_0002,A,0,0,20,17,0,1451.376453900735,1468.4852306328828,17.108776732147742,0.21191882865424871,1.0
2017-10-15,2017,R,,nfl_0003,nfl_0006,H,0,0,24,27,1,1503.9909443699723,1492.6069499616092,-11.38399440836323,0.7486521814496297,0.0
2017-10-15,2017,R,,nfl_0006,nfl_0003,A,0,0,27,24,1,1392.3889547495012,1403.7729491578643,11.38399440836323,0.25134781855037025,1.0
2017-10-15,2017,R,,nfl_0032,nfl_0031,H,1,0,33,17,0,1502.344477836955,1513.2478463606124,10.903368523657253,0.7966141171879182,1.0
2017-10-15,2017,R,,nfl_0031,nfl_0032,A,1,0,17,33,0,1337.173600395195,1326.2702318715378,-10.903368523657253,0.2033858828120818,0.0
2017-10-15,2017,R,,nfl_0018,nfl_0010,H,1,0,52,38,0,1543.03803889156,1563.6039275941414,20.565888702581304,0.6348712830421352,1.0
2017-10-15,2017,R,,nfl_0010,nfl_0018,A,1,0,38,52,0,1542.9421620369876,1522.6696440902801,-20.272517946707513,0.36512871695786475,0.0
2017-10-15,2017,R,,nfl_0016,nfl_0011,H,1,1,23,10,0,1511.5090463016872,1538.620229213919,27.111182912231758,0.5127747505060496,1.0
2017-10-15,2017,R,,nfl_0011,nfl_0016,A,1,1,10,23,0,1568.6303081759704,1541.5191252637387,-27.111182912231758,0.4872252494939504,0.0
2017-10-15,2017,R,,nfl_0020,nfl_0017,H,1,1,17,24,0,1474.0514835301904,1457.154451212592,-16.89703231759838,0.4557139867224533,0.0
2017-10-15,2017,R,,nfl_0017,nfl_0020,A,1,1,24,17,0,1570.905409981131,1587.8024422987294,16.897032317598384,0.5442860132775467,1.0
2017-10-15,2017,R,,nfl_0030,nfl_0026,H,1,0,26,24,0,1508.5235698866995,1512.4738991929034,3.9503293062038565,0.7928442314961972,1.0
2017-10-15,2017,R,,nfl_0026,nfl_0030,A,1,0,24,26,0,1371.3672340948897,1367.4732559199824,-3.893978174907208,0.2071557685038028,0.0
2017-10-15,2017,R,,nfl_0001,nfl_0028,H,1,0,38,33,0,1452.5562292602638,1466.0424651467542,13.486235886490368,0.5434012928231781,1.0
2017-10-15,2017,R,,nfl_0028,nfl_0001,A,1,0,33,38,0,1488.3218333237087,1474.6404333620742,-13.681399961634499,0.45659870717682194,0.0
2017-10-15,2017,R,,nfl_0013,nfl_0027,H,0,0,17,27,0,1558.9648185037668,1530.009201535052,-28.955616968714928,0.6980394408490139,0.0
2017-10-15,2017,R,,nfl_0027,nfl_0013,A,0,0,27,17,0,1485.3929220780124,1514.3485390467272,28.955616968714928,0.3019605591509861,1.0
2017-10-15,2017,R,,nfl_0014,nfl_0023,H,1,0,13,19,0,1644.4113569762712,1621.8803721348786,-22.530984841392527,0.7287297548174303,0.0
2017-10-15,2017,R,,nfl_0023,nfl_0014,A,1,0,19,13,0,1544.7456199050534,1567.276604746446,22.530984841392527,0.2712702451825697,1.0
2017-10-15,2017,R,,nfl_0021,nfl_0024,H,1,1,16,17,0,1481.2201800777534,1469.0379907404215,-12.182189337332021,0.6544428534824731,0.0
2017-10-15,2017,R,,nfl_0024,nfl_0021,A,1,1,17,16,0,1442.2794398911526,1454.4616292284845,12.182189337332021,0.3455571465175269,1.0
2017-10-15,2017,R,,nfl_0009,nfl_0019,H,0,0,10,23,0,1557.485751022386,1519.892334906429,-37.59341611595708,0.7931577742862405,0.0
2017-10-15,2017,R,,nfl_0019,nfl_0009,A,0,0,23,10,0,1419.997597789103,1457.0547468338282,37.057149044725094,0.20684222571375954,1.0
2017-10-16,2017,R,,nfl_0029,nfl_0012,H,1,1,36,22,0,1448.8861247926786,1471.2327896237935,22.34666483111477,0.6284763487432421,1.0
2017-10-16,2017,R,,nfl_0012,nfl_0029,A,1,1,22,36,0,1429.5651358229647,1407.21847099185,-22.34666483111477,0.3715236512567579,0.0
2017-10-19,2017,R,,nfl_0021,nfl_0014,H,1,1,31,30,0,1469.0379907404215,1479.3922215965254,10.35423085610381,0.3857135971672798,1.0
2017-10-19,2017,R,,nfl_0014,nfl_0021,A,1,1,30,31,0,1621.8803721348786,1611.5261412787747,-10.35423085610381,0.6142864028327202,0.0
2017-10-22,2017,R,,nfl_0004,nfl_0028,H,0,0,30,27,0,1529.1577622873222,1535.8689573783627,6.711195091040484,0.7040059373919135,1.0
2017-10-22,2017,R,,nfl_0028,nfl_0004,A,0,0,27,30,0,1474.6404333620742,1467.9292382710337,-6.711195091040484,0.2959940626080865,0.0
2017-10-22,2017,R,,nfl_0015,nfl_0020,H,1,1,31,28,0,1468.4852306328828,1478.5444322016929,10.059201568810094,0.6176747943759175,1.0
2017-10-22,2017,R,,nfl_0020,nfl_0015,A,1,1,28,31,0,1457.154451212592,1447.240819896845,-9.913631315746983,0.38232520562408245,0.0
2017-10-22,2017,R,,nfl_0006,nfl_0005,H,1,0,17,3,0,1403.7729491578643,1431.833435404423,28.060486246558675,0.44416194440798556,1.0
2017-10-22,2017,R,,nfl_0005,nfl_0006,A,1,0,3,17,0,1508.7357219122289,1480.6752356656702,-28.060486246558675,0.5558380555920144,0.0
2017-10-22,2017,R,,nfl_0031,nfl_0029,H,1,0,9,12,1,1326.2702318715378,1320.2304441907547,-6.039787680782982,0.404808889972081,0.0
2017-10-22,2017,R,,nfl_0029,nfl_0031,A,1,0,12,9,1,1471.2327896237935,1477.2725773045765,6.039787680782982,0.595191110027919,1.0
2017-10-22,2017,R,,nfl_0012,nfl_0013,H,1,1,0,27,0,1407.21847099185,1371.0436855191845,-36.17478547266554,0.41899175060701044,0.0
2017-10-22,2017,R,,nfl_0013,nfl_0012,A,1,1,27,0,0,1530.009201535052,1566.1839870077174,36.17478547266554,0.5810082493929896,1.0
2017-10-22,2017,R,,nfl_0027,nfl_0001,H,1,1,33,0,0,1514.3485390467272,1549.5716739324403,35.223134885713144,0.6665311529741492,1.0
2017-10-22,2017,R,,nfl_0001,nfl_0027,A,1,1,0,33,0,1466.0424651467542,1430.8193302610412,-35.223134885713144,0.3334688470258508,0.0
2017-10-22,2017,R,,nfl_0011,nfl_0018,H,1,0,17,26,0,1541.5191252637387,1518.2681371158276,-23.250988147911034,0.5713435659058832,0.0
2017-10-22,2017,R,,nfl_0018,nfl_0011,A,1,0,26,17,0,1563.6039275941414,1587.1963297124594,23.59240211831788,0.4286564340941168,1.0
2017-10-22,2017,R,,nfl_0016,nfl_0003,H,0,0,24,16,0,1538.620229213919,1550.9083949906583,12.288165776739337,0.6635911629017168,1.0
2017-10-22,2017,R,,nfl_0003,nfl_0016,A,0,0,16,24,0,1492.6069499616092,1480.3187841848699,-12.288165776739337,0.3364088370982832,0.0
2017-10-22,2017,R,,nfl_0026,nfl_0008,H,1,0,10,40,0,1367.4732559199824,1337.2593473226718,-30.213908597310667,0.3626952065632353,0.0
2017-10-22,2017,R,,nfl_0008,nfl_0026,A,1,0,40,10,0,1513.3954035555182,1544.0529685871315,30.65756503161341,0.6373047934367647,1.0
2017-10-22,2017,R,,nfl_0023,nfl_0007,H,1,1,29,14,0,1567.276604746446,1586.9061624361957,19.62955768974965,0.6698127339832461,1.0
2017-10-22,2017,R,,nfl_0007,nfl_0023,A,1,1,14,29,0,1492.3993729490126,1472.4815778224042,-19.917795126608425,0.33018726601675386,0.0
2017-10-22,2017,R,,nfl_0024,nfl_0009,H,1,1,21,0,0,1454.4616292284845,1491.435047421725,36.973418193240434,0.5094528480151763,1.0
2017-10-22,2017,R,,nfl_0009,nfl_0024,A,1,1,0,21,0,1519.892334906429,1482.3760046689965,-37.516330237432456,0.4905471519848237,0.0
2017-10-22,2017,R,,nfl_0019,nfl_0025,H,1,0,7,24,0,1457.0547468338282,1432.0089337585753,-25.04581307525301,0.4324952376920365,0.0
2017-10-22,2017,R,,nfl_0025,nfl_0019,A,1,0,24,7,0,1552.2500190840358,1577.663601065698,25.413581981662187,0.5675047623079634,1.0
2017-10-22,2017,R,,nfl_0017,nfl_0002,H,0,0,23,7,0,1587.8024422987294,1609.0641359088281,21.261693610098693,0.6312318536134025,1.0
2017-10-22,2017,R,,nfl_0002,nfl_0017,A,0,0,7,23,0,1566.4282398724893,1544.8543427901416,-21.57389708234767,0.3687681463865975,0.0
2017-10-23,2017,R,,nfl_0022,nfl_0030,H,1,1,34,24,0,1588.117713591015,1601.5021896832768,13.384476092261856,0.7077424643544492,1.0
2017-10-23,2017,R,,nfl_0030,nfl_0022,A,1,1,24,34,0,1512.4738991929034,1498.8928874912556,-13.58101170164778,0.2922575356455508,0.0
2017-10-26,2017,R,,nfl_0003,nfl_0015,H,1,0,40,0,0,1480.3187841848699,1525.046164501059,44.727380316189,0.6046024231445826,1.0
2017-10-26,2017,R,,nfl_0015,nfl_0003,A,1,0,0,40,0,1478.5444322016929,1433.1504942104755,-45.393937991217356,0.39539757685541743,0.0
2017-10-29,2017,R,,nfl_0031,nfl_0016,H,0,0,16,33,0,1320.2304441907547,1305.6800442823057,-14.550399908449059,0.2862997514555964,0.0
2017-10-29,2017,R,,nfl_0016,nfl_0031,A,0,0,33,16,0,1550.9083949906583,1565.4587948991073,14.550399908449059,0.7137002485444036,1.0
2017-10-29,2017,R,,nfl_0020,nfl_0002,H,0,0,20,25,0,1447.240819896845,1434.8136796522917,-12.427140244553255,0.4632058107111421,0.0
2017-10-29,2017,R,,nfl_0002,nfl_0020,A,0,0,25,20,0,1544.8543427901416,1557.4666806843247,12.612337894183153,0.5367941892888579,1.0
2017-10-29,2017,R,,nfl_0004,nfl_0021,H,1,0,34,14,0,1535.8689573783627,1557.9198633527178,22.05090597435507,0.6693026549393076,1.0
2017-10-29,2017,R,,nfl_0021,nfl_0004,A,1,0,14,34,0,1479.3922215965254,1457.6651077686322,-21.727113827893167,0.33069734506069237,0.0
2017-10-29,2017,R,,nfl_0007,nfl_0012,H,1,0,24,23,0,1472.4815778224042,1476.7644605849562,4.282882762551923,0.7307416723833939,1.0
2017-10-29,2017,R,,nfl_0012,nfl_0007,A,1,0,23,24,0,1371.0436855191845,1366.8236919551236,-4.219993564060751,0.26925832761660606,0.0
2017-10-29,2017,R,,nfl_0028,nfl_0005,H,1,1,3,17,0,1467.9292382710337,1433.1032966477421,-34.82594162329161,0.5844561124193897,0.0
2017-10-29,2017,R,,nfl_0005,nfl_0028,A,1,1,17,3,0,1480.6752356656702,1514.9897984638071,34.3145627981369,0.41554388758061034,1.0
2017-10-29,2017,R,,nfl_0018,nfl_0006,H,1,0,20,12,0,1587.1963297124594,1594.504037190842,7.307707478382529,0.7873132925441153,1.0
2017-10-29,2017,R,,nfl_0006,nfl_0018,A,1,0,12,20,0,1431.833435404423,1424.633033190182,-7.200402214240863,0.2126867074558847,0.0
2017-10-29,2017,R,,nfl_0017,nfl_0024,H,1,0,21,13,0,1609.0641359088281,1617.8071456507782,8.74300974195021,0.7486815339561788,1.0
2017-10-29,2017,R,,nfl_0024,nfl_0017,A,1,0,13,21,0,1491.435047421725,1482.6920376797748,-8.74300974195021,0.25131846604382124,0.0
2017-10-29,2017,R,,nfl_0022,nfl_0026,H,1,0,33,10,0,1601.5021896832768,1609.6303094726095,8.128119789332633,0.8700081264177094,1.0
2017-10-29,2017,R,,nfl_0026,nfl_0022,A,1,0,10,33,0,1337.2593473226718,1329.1312275333391,-8.128119789332633,0.12999187358229058,0.0
2017-10-29,2017,R,,nfl_0025,nfl_0032,H,0,0,41,38,0,1577.663601065698,1585.2845012543785,7.620900188680506,0.6563605145656622,1.0
2017-10-29,2017,R,,nfl_0032,nfl_0025,A,0,0,38,41,0,1513.2478463606124,1505.6269461719319,-7.620900188680506,0.34363948543433775,0.0
2017-10-29,2017,R,,nfl_0030,nfl_0008,H,1,1,19,33,0,1498.8928874912556,1468.1048065190807,-30.788080972174864,0.5299551380129132,0.0
2017-10-29,2017,R,,nfl_0008,nfl_0030,A,1,1,33,19,0,1544.0529685871315,1574.8410495593064,30.788080972174864,0.47004486198708684,1.0
2017-10-29,2017,R,,nfl_0010,nfl_0023,H,0,0,15,20,0,1522.6696440902801,1507.436997412223,-15.232646678057213,0.5455843956499987,0.0
2017-10-29,2017,R,,nfl_0023,nfl_0010,A,0,0,20,15,0,1586.9061624361957,1601.9151352493368,15.00897281314118,0.4544156043500013,1.0
2017-10-30,2017,R,,nfl_0014,nfl_0009,H,1,1,29,19,0,1611.5261412787747,1621.6244376196219,10.098296340847213,0.7671793230197032,1.0
2017-10-30,2017,R,,nfl_0009,nfl_0014,A,1,1,19,29,0,1482.3760046689965,1472.1272166856002,-10.248787983396333,0.23282067698029685,0.0
2017-11-02,2017,R,,nfl_0020,nfl_0004,H,1,1,34,21,0,1434.8136796522917,1463.8489304981679,29.03525084587616,0.42697819056415254,1.0
2017-11-02,2017,R,,nfl_0004,nfl_0020,A,1,1,21,34,0,1557.9198633527178,1528.4453635746256,-29.47449977809225,0.5730218094358475,0.0
2017-11-05,2017,R,,nfl_0005,nfl_0002,H,1,1,20,17,0,1514.9897984638071,1526.2296566516766,11.23985818786955,0.542385214724935,1.0
2017-11-05,2017,R,,nfl_0002,nfl_0005,A,1,1,17,20,0,1557.4666806843247,1546.0567845059625,-11.409896178362173,0.45761478527506505,0.0
2017-11-05,2017,R,,nfl_0013,nfl_0007,H,1,0,23,7,0,1566.1839870077174,1580.2592449973818,14.075257989664374,0.7440946497706366,1.0
2017-11-05,2017,R,,nfl_0007,nfl_0013,A,1,0,7,23,0,1476.7644605849562,1462.6892025952918,-14.075257989664374,0.25590535022936345,0.0
2017-11-05,2017,R,,nfl_0022,nfl_0009,H,0,0,51,23,0,1609.6303094726095,1626.64943380318,17.019124330570573,0.7756572159315864,1.0
2017-11-05,2017,R,,nfl_0009,nfl_0022,A,0,0,23,51,0,1472.1272166856002,1454.850624898346,-17.276591787254105,0.22434278406841357,0.0
2017-11-05,2017,R,,nfl_0018,nfl_0028,H,1,1,30,10,0,1594.504037190842,1608.3469626299395,13.842925439097675,0.7930752098478615,1.0
2017-11-05,2017,R,,nfl_0028,nfl_0018,A,1,1,10,30,0,1433.1032966477421,1419.2603712086445,-13.842925439097675,0.2069247901521385,0.0
2017-11-05,2017,R,,nfl_0019,nfl_0027,H,1,0,17,51,0,1432.0089337585753,1392.0882788066444,-39.92065495193073,0.43480326349066417,0.0
2017-11-05,2017,R,,nfl_0027,nfl_0019,A,1,0,51,17,0,1549.5716739324403,1589.492328884371,39.92065495193073,0.5651967365093358,1.0
2017-11-05,2017,R,,nfl_0029,nfl_0003,H,1,0,23,20,0,1477.2725773045765,1487.5801957751978,10.30761847062116,0.5433898907119021,1.0
2017-11-05,2017,R,,nfl_0003,nfl_0029,A,1,0,20,23,0,1525.046164501059,1514.8921571329502,-10.15400736810886,0.45661010928809787,0.0
2017-11-05,2017,R,,nfl_0032,nfl_0012,H,1,1,14,20,0,1505.6269461719319,1480.8844896695011,-24.742456502430635,0.7709143058454224,0.0
2017-11-05,2017,R,,nfl_0012,nfl_0032,A,1,1,20,14,0,1366.8236919551236,1391.1974196349815,24.373727679857915,0.22908569415457758,1.0
2017-11-05,2017,R,,nfl_0026,nfl_0001,H,1,1,10,20,0,1329.1312275333391,1310.6752954555009,-18.455932077838163,0.4233457703128593,0.0
2017-11-05,2017,R,,nfl_0001,nfl_0026,A,1,1,20,10,0,1430.8193302610412,1449.5544660041508,18.73513574310957,0.5766542296871406,1.0
2017-11-05,2017,R,,nfl_0025,nfl_0030,H,1,0,14,17,0,1585.2845012543785,1569.252023739842,-16.032477514536495,0.7481944728100574,0.0
2017-11-05,2017,R,,nfl_0030,nfl_0025,A,1,0,17,14,0,1468.1048065190807,1484.1372840336173,16.032477514536495,0.25180552718994265,1.0
2017-11-05,2017,R,,nfl_0008,nfl_0014,H,0,0,28,17,0,1574.8410495593064,1594.6985313635532,19.857481804246778,0.5448038169170452,1.0
2017-11-05,2017,R,,nfl_0014,nfl_0008,A,0,0,17,28,0,1621.6244376196219,1602.0628854408033,-19.561552178818527,0.45519618308295484,0.0
2017-11-05,2017,R,,nfl_0015,nfl_0021,H,1,0,24,27,0,1433.1504942104755,1419.9019613857308,-13.24853282474458,0.576369328771561,0.0
2017-11-05,2017,R,,nfl_0021,nfl_0015,A,1,0,27,24,0,1457.6651077686322,1470.7162019959278,13.051094227295525,0.423630671228439,1.0
2017-11-06,2017,R,,nfl_0011,nfl_0010,H,1,1,17,30,0,1518.2681371158276,1481.9087617065193,-36.35937540930825,0.649073571238259,0.0
2017-11-06,2017,R,,nfl_0010,nfl_0011,A,1,1,30,17,0,1507.436997412223,1543.7963728215313,36.35937540930825,0.35092642876174096,1.0
2017-11-09,2017,R,,nfl_0001,nfl_0025,H,1,1,16,22,0,1449.5544660041508,1435.7124242672842,-13.842041736866655,0.43178570549909207,0.0
2017-11-09,2017,R,,nfl_0025,nfl_0001,A,1,1,22,16,0,1569.252023739842,1583.0940654767085,13.842041736866657,0.5682142945009079,1.0
2017-11-12,2017,R,,nfl_0004,nfl_0018,H,0,0,10,47,0,1528.4453635746256,1480.185654879874,-48.25970869475165,0.4972634063025802,0.0
2017-11-12,2017,R,,nfl_0018,nfl_0004,A,0,0,47,10,0,1608.3469626299395,1656.6066713246912,48.25970869475166,0.5027365936974197,1.0
2017-11-12,2017,R,,nfl_0006,nfl_0011,H,1,1,16,23,0,1424.633033190182,1404.3338429775006,-20.2991902126815,0.5554990793626365,0.0
2017-11-12,2017,R,,nfl_0011,nfl_0006,A,1,1,23,16,0,1481.9087617065193,1502.2079519192007,20.2991902126815,0.44450092063736346,1.0
2017-11-12,2017,R,,nfl_0029,nfl_0007,H,1,0,24,20,0,1487.5801957751978,1496.9032499346356,9.323054159437834,0.6359316331165954,1.0
2017-11-12,2017,R,,nfl_0007,nfl_0029,A,1,0,20,24,0,1462.6892025952918,1453.366148435854,-9.323054159437834,0.3640683668834046,0.0
2017-11-12,2017,R,,nfl_0010,nfl_0031,H,0,0,38,24,0,1543.7963728215313,1550.861139061409,7.0647662398776765,0.8384876148225384,1.0
2017-11-12,2017,R,,nfl_0031,nfl_0010,A,0,0,24,38,0,1305.6800442823057,1298.6152780424281,-7.0647662398776765,0.16151238517746158,0.0
2017-11-12,2017,R,,nfl_0013,nfl_0024,H,1,0,20,17,1,1580.2592449973818,1584.7861032155006,4.526858218118865,0.698033751292036,1.0
2017-11-12,2017,R,,nfl_0024,nfl_0013,A,1,0,17,20,1,1482.6920376797748,1478.165179461656,-4.526858218118865,0.30196624870796396,0.0
2017-11-12,2017,R,,nfl_0030,nfl_0016,H,1,0,30,38,0,1484.1372840336173,1468.2179499341248,-15.919334099492414,0.4521929801329072,0.0
2017-11-12,2017,R,,nfl_0016,nfl_0030,A,1,0,38,30,0,1565.4587948991073,1581.3781289985998,15.919334099492414,0.5478070198670928,1.0
2017-11-12,2017,R,,nfl_0012,nfl_0023,H,1,0,17,20,0,1391.1974196349815,1385.7185189956658,-5.478900639315748,0.28157176501249875,0.0
2017-11-12,2017,R,,nfl_0023,nfl_0012,A,1,0,20,17,0,1601.9151352493368,1607.4781945505104,5.563059301173577,0.7184282349875013,1.0
2017-11-12,2017,R,,nfl_0028,nfl_0020,H,0,0,15,10,0,1419.2603712086445,1432.1693372285886,12.908966019943943,0.5307745904103277,1.0
2017-11-12,2017,R,,nfl_0020,nfl_0028,A,0,0,10,15,0,1463.8489304981679,1451.135252942249,-12.713677555918856,0.4692254095896723,0.0
2017-11-12,2017,R,,nfl_0027,nfl_0032,H,0,0,33,7,0,1589.492328884371,1608.6786792144774,19.18635033010632,0.7387848405435429,1.0
2017-11-12,2017,R,,nfl_0032,nfl_0027,A,0,0,7,33,0,1480.8844896695011,1461.6981393393949,-19.18635033010632,0.2612151594564571,0.0
2017-11-12,2017,R,,nfl_0002,nfl_0008,H,1,0,27,7,0,1546.0567845059625,1576.4274442692765,30.37065976331396,0.5335646736190419,1.0
2017-11-12,2017,R,,nfl_0008,nfl_0002,A,1,0,7,27,0,1594.6985313635532,1564.3278716002392,-30.37065976331396,0.4664353263809581,0.0
2017-11-12,2017,R,,nfl_0026,nfl_0019,H,1,0,31,21,0,1310.6752954555009,1331.0254810755669,20.350185620065872,0.4864569414829777,1.0
2017-11-12,2017,R,,nfl_0019,nfl_0026,A,1,0,21,31,0,1392.0882788066444,1371.4255041284648,-20.662774678179737,0.5135430585170223,0.0
2017-11-12,2017,R,,nfl_0009,nfl_0017,H,1,0,16,41,0,1454.850624898346,1431.0114641463192,-23.839160752026874,0.3403481957952984,0.0
2017-11-12,2017,R,,nfl_0017,nfl_0009,A,1,0,41,16,0,1617.8071456507782,1641.646306402805,23.839160752026874,0.6596518042047016,1.0
2017-11-13,2017,R,,nfl_0005,nfl_0015,H,0,0,45,21,0,1526.2296566516766,1544.279702501381,18.050045849704425,0.7362439183995886,1.0
2017-11-13,2017,R,,nfl_0015,nfl_0005,A,0,0,21,45,0,1419.9019613857308,1401.5746577784605,-18.32730360727042,0.2637560816004114,0.0
2017-11-16,2017,R,,nfl_0023,nfl_0029,H,1,0,40,17,0,1607.4781945505104,1624.9672224851847,17.48902793467446,0.7409641672967434,1.0
2017-11-16,2017,R,,nfl_0029,nfl_0023,A,1,0,17,40,0,1496.9032499346356,1479.4142219999612,-17.48902793467446,0.2590358327032566,0.0
2017-11-19,2017,R,,nfl_0006,nfl_0010,H,1,1,24,27,0,1404.3338429775006,1395.504897737442,-8.828945240058582,0.39436189877476197,0.0
2017-11-19,2017,R,,nfl_0010,nfl_0006,A,1,1,27,24,0,1550.861139061409,1559.6900843014676,8.82894524005858,0.6056381012252381,1.0
2017-11-19,2017,R,,nfl_0031,nfl_0013,H,1,0,7,19,0,1298.6152780424281,1289.9241439824027,-8.69113406002534,0.22568013711694415,0.0
2017-11-19,2017,R,,nfl_0013,nfl_0031,A,1,0,19,7,0,1584.7861032155006,1593.477237275526,8.69113406002534,0.7743198628830559,1.0
2017-11-19,2017,R,,nfl_0032,nfl_0001,H,0,0,31,21,0,1461.6981393393949,1476.7226254877382,15.024486148343275,0.6293693660056445,1.0
